_id,site,name,rating,street[0],city[0],state[0],phone[0],country[0]
654ee00027cf607b0a22d84c,durell_market,Papyrus Immobilier,0, P.O Box 13503, Yaoundé, Centre,675660123, Cameroun 
654ee00027cf607b0a22d84d,durell_market,AGABO,0, Littoral, Cameroun ,,+237,
654ee00027cf607b0a22d84e,durell_market,Boutique pour téléphone iPhone,0, Douala, Littoral, Cameroun ,697016350,
654ee00027cf607b0a22d84f,durell_market,Kepa Info Services,0, Yaoundé, centre, Cameroun ,695364015,
654ee00027cf607b0a22d850,durell_market,Kmershop2021,0, New bell, Douala, Cameroun ,+237698382118,
654ee00027cf607b0a22d851,durell_market,Ets NG PERFUMES,0, Cameroun, Douala, Douala,697224413, Cameroun 
654ee00027cf607b0a22d852,durell_market,COBRA DESIGN,0, Bocom makepe, Douala, Littoral,697411158, Cameroun 
654ee00027cf607b0a22d853,durell_market,Apple,0,,,,698125667,
654ee00027cf607b0a22d854,durell_market,Nas services,0,,,,237670266510,
654ee00027cf607b0a22d855,durell_market,Crystal white,0, Malingo street, Buea, South West,681520856, Cameroun 
654ee00027cf607b0a22d856,durell_market,SUPERB QUALITY,0,,,,+237681714534,
654ee00027cf607b0a22d857,durell_market,HOMEDECOR,0, Douala, Littoral, Cameroun ,699914081,
654ee00027cf607b0a22d858,durell_market,Luisa shopping,0,,,,671969954,
654ee00027cf607b0a22d859,durell_market,Bira Business,0, Touba, Touba, Diourbel,765975197, Sénégal 
654ee00027cf607b0a22d85a,durell_market,Miebro,0, Grand moulin face PAPA NGASSI, Douala, Littoral,694190367, Cameroun 
654ee00027cf607b0a22d85b,durell_market,Tatouffe_idéale,0, Bonamoussadi, Douala, Littoral,670729232, Cameroun 
654ee00027cf607b0a22d85c,durell_market,Mr_NNCD,0, Avenue Kennedy, Yaoundé, Yaounde,693783265, Cameroun 
654ee00027cf607b0a22d85d,durell_market,MAGUY SMART,0, Rue Koloko, Douala, Littoral,674938280, Cameroun 
654ee00027cf607b0a22d85e,durell_market,satur,0, hawai escalier, yaounde, yaounde,655065494, Cameroun 
654ee00027cf607b0a22d85f,durell_market,Andryshop💋,0, Ndogpassi3, Douala, Littoral,680211578, Cameroun 
654ee00027cf607b0a22d860,durell_market,Baba Electronique,0, Emana, Yaounde, Centre,697659537, Cameroun 
654ee00027cf607b0a22d861,durell_market,Destinyshop,0,,,,694592591,
654ee00027cf607b0a22d862,durell_market,Or_unique,0,,,,695-65-88-84,
654ee00027cf607b0a22d863,durell_market,Axis shop,0, Akwa, Douala, Littoral,693255848, Cameroun 
654ee00027cf607b0a22d864,durell_market,Solution technique informatique,0, Ancien dalip rue comeci face Amazon, Douala Cameroun, Littoral,+237658877959, Cameroun 
654ee00027cf607b0a22d865,durell_market,Pur Poutoulou pur,0, Charles de Gaulle, Douala, Littoral,699765092, Cameroun 
654ee00027cf607b0a22d866,durell_market,Paul Ray,0, Logbessou, Kribi, Littoral,‪+1 (213) 660‑2722‬, Cameroun 
654ee00027cf607b0a22d867,durell_market,BébéRarly,0, Littoral, Cameroun ,,651,
654ee00027cf607b0a22d868,durell_market,Fatou Dubaï,0, Douala, Littoral, Cameroun ,690,
654ee00027cf607b0a22d869,durell_market,CHAMROUK PRODUCTION,0, Saint-Jean-le-Blanc, SAINT JRAN LE BLANC, France ,002126565117,
654ee00027cf607b0a22d86a,durell_market,Blandine deals,0,,,,695508049,
654ee00027cf607b0a22d86b,durell_market,Dubaï électronics,0,,,,652864936,
654ee00027cf607b0a22d86c,durell_market,tatior,0, Douala makepe a lentree de la rue des avocats, Douala, Cameroun ,691634438,
654ee00027cf607b0a22d86d,durell_market,Jojo Rich,0,,,,650912275,
654ee00027cf607b0a22d86e,durell_market,M t ONGONO CHILDREN Empire boss,0,,,,655810153,
654ee00027cf607b0a22d86f,durell_market,Afric Glamour,0,,,,670827883,
654ee00027cf607b0a22d870,durell_market,Galya Hope,0, Douala et Bafang, Littoral, Cameroun ,694889499,
654ee00027cf607b0a22d871,durell_market,King bisse,0,,,,680600402.697462804,
654ee00027cf607b0a22d872,durell_market,KYL,0, Mile 4 Nkwen Bamenda, Bamenda, Select State,674849295, Cameroun 
654ee00027cf607b0a22d873,durell_market,Korostore,0,,,,0705791446,
654ee00027cf607b0a22d874,durell_market,Yvan Nde,0, Logbessou, Douala, Douala,695281126, Cameroun 
654ee00027cf607b0a22d875,durell_market,Parfumerie shop,0, Obili, Yaoundé, Centre,695297400, Cameroun 
654ee00027cf607b0a22d876,durell_market,M&J Transit_Shop,0, DOUALA, Littoral, Cameroun ,696060152,
654ee00027cf607b0a22d877,durell_market,Louv service,0,,,,+237696434658,
654ee00027cf607b0a22d878,durell_market,meditegs,0, bepanda americain, Douala, Cameroun ,690861311,
654ee00027cf607b0a22d879,durell_market,Léo Business,0, 2, Douala, Cameroun,699348880, Cameroun 
654ee00027cf607b0a22d87a,durell_market,F.AShop,0, Douala, Littoral, Cameroun ,+237657117952,
654ee00027cf607b0a22d87b,durell_market,Business Link Pro,0,,,,699213336,
654ee00027cf607b0a22d87c,durell_market,Commerces général,0, Makepe, Douala, Littoral,673508932, Cameroun 
654ee00027cf607b0a22d87d,durell_market,ML Shop,0, P178, Abidjan, Lagunes,0704549416, Côte-d’Ivoire 
654ee00027cf607b0a22d87e,durell_market,Access,0,,,,679440122,
654ee00027cf607b0a22d87f,durell_market,UBS,0, Yaounde, Cameroun ,,+237696024537,
654ee00027cf607b0a22d880,durell_market,RENE NGANAN,0,,,,6,
654ee00027cf607b0a22d881,durell_market,DIARA SHOPPING ❤👠👗💜😘,0,,,,655165401,
654ee00027cf607b0a22d882,durell_market,BI TIÉ PATRICE SOHOUN,0, Abidjan, Abidjan, Abidjan,+2250502176052, Côte-d’Ivoire 
654ee00027cf607b0a22d883,durell_market,ALL BUSINESS SERVICES,0, Hamdan Street, Abu Dhabi, Abu Dhabi,+971563150305, Émirats Arabes Unis 
654ee00027cf607b0a22d884,durell_market,Mini bazar,0, Douala, Cameroun ,,+237673602156,
654ee00027cf607b0a22d885,durell_market,Looks 2 Femmes,0,,,,673,
654ee00027cf607b0a22d886,durell_market,electrotech,0, Dakar, Douala, Litoral,699157573, Cameroun 
654ee00027cf607b0a22d887,durell_market,Gretysoap,0, Yaounde, Cameroun ,,677322283,
654ee00027cf607b0a22d888,durell_market,DONA AFRICANA,0, Makepe, Douala, Littoral,695419542, Cameroun 
654ee00027cf607b0a22d889,durell_market,marketingwithpeniel,0,,,,763081361,
654ee00027cf607b0a22d88a,durell_market,Adele Victoire NGO BIYIHA,0, Cameroun_Douala_Bali, Douala, Littoral,656069710, Cameroun 
654ee00027cf607b0a22d88b,durell_market,Johne immobilier,0, Douala, Littoral, Cameroun ,678972665,
654ee00027cf607b0a22d88c,durell_market,E-book store📚,0,,,,237698575801,
654ee00027cf607b0a22d88d,durell_market,Academic mindset,0,,,,237698575801,
654ee00027cf607b0a22d88e,durell_market,Academic mindset,0,,,,237698575801,
654ee00027cf607b0a22d88f,durell_market,Zénith_Tech Store,0, En pavée, Douala, Makepe,655071287, Cameroun 
654ee00027cf607b0a22d890,durell_market,Juniorshop,0,,,,698285570,
654ee00027cf607b0a22d891,durell_market,Pas de boutique,0,,,,+237691300685,
654ee00027cf607b0a22d892,durell_market,Ivo VERSATILE,0, Adjamé, Abidjan, Abidjan,0788737974, Côte-d’Ivoire 
654ee00027cf607b0a22d893,durell_market,Tyara &frères,0, Logpom, Douala, Littoral,+237655743798, Cameroun 
654ee00027cf607b0a22d894,durell_market,Data Shopping,0, Bonaberi, douala, Littoral,670667504, Cameroun 
654ee00027cf607b0a22d895,durell_market,Damali,0, Nouvelle route Aurore, Yaoundé, Centre,00237697651038, Cameroun 
654ee00027cf607b0a22d896,durell_market,KING WASH,0, Logbaba, Douala, Cameroun ,678936162,
654ee00027cf607b0a22d897,durell_market,Big Black Boy,0, 6400 avenue roger milla, douala, littoral,676081676, Cameroun 
654ee00027cf607b0a22d898,durell_market,SAMMUEL17,0,,,,658303960,
654ee00027cf607b0a22d899,durell_market,NGV,0,,,,+237651178166,
654ee00027cf607b0a22d89a,durell_market,Leader shop,0,,,,691063757,
654ee00027cf607b0a22d89b,durell_market,ferme mabang,0, ÉdÉA, littoral, Cameroun ,237691315774,
654ee00027cf607b0a22d89c,durell_market,Clarashop,0,,,,237694279865,
654ee00027cf607b0a22d89d,durell_market,DENEM STORE,0, 9322, Douala, Littoral,621172697, Cameroun 
654ee00027cf607b0a22d89e,durell_market,Business God,0, Centre ville, Yaoundé, Yaoundé,+237655628384, Cameroun 
654ee00027cf607b0a22d89f,durell_market,Assainissement liquide,0,,,,+237655,
654ee00027cf607b0a22d8a0,durell_market,Arsène shop,0, CAMEROUN (99322), Douala, Littoral,0692399197, Cameroun 
654ee00027cf607b0a22d8a1,durell_market,MiTy,0,,,,654515283,
654ee00027cf607b0a22d8a2,durell_market,Alexandre Mohamed,0, Maképé belavie, Douala, Neuf,697508431, Cameroun 
654ee00027cf607b0a22d8a3,durell_market,TAFIGROUP,0,,,,695249000,
654ee00027cf607b0a22d8a4,durell_market,Ngs shopping,0, Douala, Littoral, Cameroun ,694232156,
654ee00027cf607b0a22d8a5,durell_market,IZNA,0, Lougguéo, Maroua, Extreme Nord,651060179, Cameroun 
654ee00027cf607b0a22d8a6,durell_market,Blaise Tala,0, Odza, Yaoundé Cameroun, Cameroun,697340318, Cameroun 
654ee00027cf607b0a22d8a7,durell_market,Royal Immobilier,0,,,,678972665,
654ee00027cf607b0a22d8a8,durell_market,Franck shopping,0,,,,677762662,
654ee00027cf607b0a22d8a9,durell_market,kl motors,0, yopougon, abidjan, lagune,0707535874, Côte-d’Ivoire 
654ee00027cf607b0a22d8aa,durell_market,Splendide,0, Bel air, Lubumbashi, Haut Katanga,243904533214, Congo (Kinshasa) 
654ee00027cf607b0a22d8ab,durell_market,Jaiya,0, Bonamoussadi, Douala, Littoral,672153989, Cameroun 
654ee00027cf607b0a22d8ac,durell_market,HAPPY STORE,0, Akwa, Douala, Littoral,653934021, Cameroun 
654ee00027cf607b0a22d8ad,durell_market,All,0, Douala, Littoral, Cameroun ,+237653343009,
654ee00027cf607b0a22d8ae,durell_market,Aventufortune,0, Bafoussam, Cameroun, Cameroun ,+237674054914,
654ee00027cf607b0a22d8af,durell_market,Chancelle de Toulouse,0, Abidjan, Abidjan, Côte-d’Ivoire ,0644963172,
654ee00027cf607b0a22d8b0,durell_market,itunified,0, bonaberi rail, douala, Cameroun ,690904566,
654ee00027cf607b0a22d8b1,durell_market,FAM Cameroun,0, 0000, Douala, Littoral,620409951, Cameroun 
654ee00027cf607b0a22d8b2,durell_market,Pops Station,0, Makèpè, Douala, Littoral,693295211, Cameroun 
654ee00027cf607b0a22d8b3,durell_market,BKN,0, Bedi hôpital général, Doaula, LITTORAL,+237696811108, Cameroun 
654ee00027cf607b0a22d8b4,durell_market,GojiByte,0,,,,692471674,
654ee00027cf607b0a22d8b5,durell_market,Francis telecom,0,,,,+237678972665,
654ee00027cf607b0a22d8b6,durell_market,MP Bags,0,,,,690773628,
654ee00027cf607b0a22d8b7,durell_market,LM Shop,0, Yaoundé, Cameroun ,,655130623,
654ee00027cf607b0a22d8b8,durell_market,bonjour cameroun,0, Yaoundé Montée Anne rouge face hôtel royal, Yaoundé, Centre,676542118, Cameroun 
654ee00027cf607b0a22d8b9,durell_market,Ibrahima Aguibou Diallo,0, Guinée ,,,00224628883053,
654ee00027cf607b0a22d8ba,durell_market,Flora Houang,0, Bonamoussadi Village, Douala, Littoral,697890214, Cameroun 
654ee00027cf607b0a22d8bb,durell_market,kengne market,0, logpom, Douala, Cameroun ,682786315,
654ee00027cf607b0a22d8bc,durell_market,Occasion space,0, Yaoundé, Centre, Cameroun ,657207878,
654ee00027cf607b0a22d8bd,durell_market,Jorelle shop,0,,,,693996640,
654ee00027cf607b0a22d8be,durell_market,Virginie's kulture,0,,,,653221478,
654ee00027cf607b0a22d8bf,durell_market,Caldera,0, Yaounde, Yaounde, Cameroun ,657599452,
654ee00027cf607b0a22d8c0,durell_market,Kmg,0, Douala, Littoral, Cameroun ,679800734,
654ee00027cf607b0a22d8c1,durell_market,Hyvyl Dress,0, Douala, Littoral, Cameroun ,673624996,
654ee00027cf607b0a22d8c2,durell_market,My HOME décor,0,,,,657238212,
654ee00027cf607b0a22d8c3,durell_market,Novia optique,0, Avenue Kennedy, Yaoundé, Centre,674457494, Cameroun 
654ee00027cf607b0a22d8c4,durell_market,Senior shopping,0, Kennedy (immeuble TIGER), Yaoundé, Centre,680775662, Cameroun 
654ee00027cf607b0a22d8c5,durell_market,PlayStation store,0, Pk14, Doula, Littoral,699768300, Cameroun 
654ee00027cf607b0a22d8c6,durell_market,Atechtronic,0, Entrée Simbock, Yaoundé, Centre,655213334, Cameroun 
654ee00027cf607b0a22d8c7,durell_market,Darline shop,0, Bessengue, Douala, Littoral,653100645, Cameroun 
654ee00027cf607b0a22d8c8,durell_market,YGLNAIL,0, Yaoundé Cameroun, Centre, Cameroun ,000237695030204,
654ee00027cf607b0a22d8c9,durell_market,Leoma Shopping,0, Mfoundi Mall, Yaoundé, Centre,+237, Cameroun 
654ee00027cf607b0a22d8ca,durell_market,Kingshop,0,,,,671726098,
654ee00027cf607b0a22d8cb,durell_market,Abel-x,0,,,,651394027,
654ee00027cf607b0a22d8cc,durell_market,LIL SCOTT SHOPPING,0, Terre Rouge, Yaoundé, CENTRE,681701570, Cameroun 
654ee00027cf607b0a22d8cd,durell_market,Empire service,0,,,,695890429,
654ee00027cf607b0a22d8ce,durell_market,Construire au Cameroun,0,,,,(+237)694703996,
654ee00027cf607b0a22d8cf,durell_market,Hamed meublé,0,,,,+237695157857,
654ee00027cf607b0a22d8d0,durell_market,Fab-Agro,0, Yaoundé 4, Yaoundé, Centre,696215232, Cameroun 
654ee00027cf607b0a22d8d1,durell_market,Raymond NGANDO,0, bassa, douala, littoral,672153989, Cameroun 
654ee00027cf607b0a22d8d2,durell_market,Net.telecom,0,,,,691398817,
654ee00027cf607b0a22d8d3,durell_market,Felicity sweet,0, Emombo, Yaoundé, Centre,658977637, Cameroun 
654ee00027cf607b0a22d8d4,durell_market,Generaltradingpj&filssarlimmobilier,0, Carrefour banane camp sic mendong, Yaounde, Centre,+237696170463, Cameroun 
654ee00027cf607b0a22d8d5,durell_market,Roaming online,0,,,,651846389,
654ee00027cf607b0a22d8d6,durell_market,M.K collection 4.0,0, Logbessou, Douala, Littoral,237652701684, Cameroun 
654ee00027cf607b0a22d8d7,durell_market,Yooshoph,0,,,,+237657031971,
654ee00027cf607b0a22d8d8,durell_market,KingTchop,0, Bepanda-douala, Douala, Littoral,657330607, Cameroun 
654ee00027cf607b0a22d8d9,durell_market,Sell,0, Yopougon, Abidjan, Abidjan,0153638530, Côte-d’Ivoire 
654ee00027cf607b0a22d8da,durell_market,Hedonia SexShop - Jouets Pour Adultes,5, Douala - Yaoundé, Douala, Cameroun,237672588687, Cameroun 
654ee00027cf607b0a22d8db,durell_market,Landry Ngantchui,0,,,,692724744,
654ee00027cf607b0a22d8dc,durell_market,Merveille Keita,0, 23, Douala, Littoral,695080069, Cameroun 
654ee00027cf607b0a22d8dd,durell_market,winmarket cameroun,0,,,,698656678,
654ee00027cf607b0a22d8de,durell_market,Lanj shopping mall,0,,,,658008568,
654ee00027cf607b0a22d8df,durell_market,Fred_shop,0, Douala, Cameroun ,,650499320,
654ee00027cf607b0a22d8e0,durell_market,Dianacute,0, Rue damas, Yaoundé, Cameroun,681310931, Cameroun 
654ee00027cf607b0a22d8e1,durell_market,ALIYS MARKET,0,,,,696449509,
654ee00027cf607b0a22d8e2,durell_market,IVO,0,,,,651567954,
654ee00027cf607b0a22d8e3,durell_market,Business DOG,0, Rue belle mere, Yaounde, centre,677176537, Cameroun 
654ee00027cf607b0a22d8e4,durell_market,AFRIK'ESSENCE,0, Yaoundé, Centre, Cameroun ,00237695065884,
654ee00027cf607b0a22d8e5,durell_market,Henri&frere,0, 7804, YAOUNDE, Catholique,237655059914, Cameroun 
654ee00027cf607b0a22d8e6,durell_market,GREEN AFRICA SERVICE,0, Douala, Littoral, Cameroun ,696220618,
654ee00027cf607b0a22d8e7,durell_market,Sublime market distribution,0, Douala, Cameroun ,,656871120,
654ee00027cf607b0a22d8e8,durell_market,flash stor,0, 1437, Yaoundé, Centre,694757004, Cameroun 
654ee00027cf607b0a22d8e9,durell_market,Sale voiture,0, 4454., Douala, Littoral,+237651795724, Cameroun 
654ee00027cf607b0a22d8ea,durell_market,BEHOOD,0, Bonaberi, Douala, Littoral,656445515, Cameroun 
654ee00027cf607b0a22d8eb,durell_market,SwypeTom,0,,,,658095511,
654ee00027cf607b0a22d8ec,durell_market,Shopping news,0,,,,678135940,
654ee00027cf607b0a22d8ed,durell_market,fadimatou mounchili,0, BP 2148 DLA, DOUALA Ier, littoral,697178024, Cameroun 
654ee00027cf607b0a22d8ee,durell_market,Mobile trendz,0, Douala, Cameroun ,,237694052331,
654ee00027cf607b0a22d8ef,durell_market,Elae shop 237,0, Akwa, Douala, Littoral,698656034, Cameroun 
654ee00027cf607b0a22d8f0,durell_market,Léa shop,0,,,,698160319,
654ee00027cf607b0a22d8f1,durell_market,Youssouf,0, 655263611, Yaoundé, Mfoundi,655263611, Cameroun 
654ee00027cf607b0a22d8f2,durell_market,Sacs en perles sublimes,0,,,,656-14-00-59/699-56-19-07/653-14-27-42,
654ee00027cf607b0a22d8f3,durell_market,Alival pâtisserie,0, belavie, douala, littoral,698397903, Cameroun 
654ee00027cf607b0a22d8f4,durell_market,MY HOME DECO SHOP,0, Sable bonamoussadi près de l'hôtel Serena, -Douala, Littoral,697635906, Cameroun 
654ee00027cf607b0a22d8f5,durell_market,Nguep's mobile,0, Douala,,,695071630,
654ee00027cf607b0a22d8f6,durell_market,Ksc groupe,0,,,,674311386,
654ee00027cf607b0a22d8f7,durell_market,Vanex,0, Biyem assi, Yaounde, Centre,www.vanex1.com, Cameroun 
654ee00027cf607b0a22d8f8,durell_market,Vanou Shop,0,,,,680865027,
654ee00027cf607b0a22d8f9,durell_market,Roline shopping,0,,,,672,
654ee00027cf607b0a22d8fa,durell_market,Jonny maket,0,,,,677901483,
654ee00027cf607b0a22d8fb,durell_market,DJAMAL ET ARMEL BOUTIQUE,0, Chefferie Bonapriso Douala, Douala, Littoral,(237)698527372, Cameroun 
654ee00027cf607b0a22d8fc,durell_market,Ange loride,0,,,,+2250153397863,
654ee00027cf607b0a22d8fd,durell_market,THÉ DU BOHNEUR,0,,,,681495764,
654ee00027cf607b0a22d8fe,durell_market,SANDRA SHOP,0, Bonamoussadi yorojos, Douala, Littoral,683900865, Cameroun 
654ee00027cf607b0a22d8ff,durell_market,Kymshop,0, Logpom, Douala, Littorale,652424605, Cameroun 
654ee00027cf607b0a22d900,durell_market,Mela Shopping,0, Odza, Yaoundé, Centre,656820591, Cameroun 
654ee00027cf607b0a22d901,durell_market,DT Metro Services,0,,,,+237674446526,
654ee00027cf607b0a22d902,durell_market,Djesi Hitech,0,,,,695056022,
654ee00027cf607b0a22d903,durell_market,Jericocompany,0, Yaoundé, Centre, Cameroun ,696470495,
654ee00027cf607b0a22d904,durell_market,krisshop,0, akwa, doula, littoral,+237695532878, Cameroun 
654ee00027cf607b0a22d905,durell_market,Monique Welisane Ekobo,0,,,,694141841,
654ee00027cf607b0a22d906,durell_market,Usa shop,0, Bp cité, Douala, Propre,659256287, Cameroun 
654ee00027cf607b0a22d907,durell_market,IDRIS WILFRIED,0,,,,652791352,
654ee00027cf607b0a22d908,durell_market,Christ shopping,0, Yaoundé, Centre, Cameroun ,658267606,
654ee00027cf607b0a22d909,durell_market,Naor beauty,0,,,,692241592,
654ee00027cf607b0a22d90a,durell_market,KCSHOP,0,,,,620350522,
654ee00027cf607b0a22d90b,durell_market,MAMA Djeneba Service,0, Bamako, Mali ,,0022377416901,
654ee00027cf607b0a22d90c,durell_market,Precious,0, Douala, Littoral, Cameroun ,699627086,
654ee00027cf607b0a22d90d,durell_market,RITCHYSHOP,0, BP05, DOUALA / AKWA, Cameroun ,695465659,
654ee00027cf607b0a22d90e,durell_market,Stella mall,0,,,,670373071,
654ee00027cf607b0a22d90f,durell_market,Daniela shopping,0, 4 étage, Brazzaville, Bukavu,697489431, Congo (Brazzaville) 
654ee00027cf607b0a22d910,durell_market,MC DESKTOP,0, Deido, Douala, Littoral,237655374642, Cameroun 
654ee00027cf607b0a22d911,durell_market,Fs immo sarl,0, Carrefour bastos, Yaoundé, Centre,695825267, Cameroun 
654ee00027cf607b0a22d912,durell_market,Sadika TRAWINA,0,,,,+22655353236,
654ee00027cf607b0a22d913,durell_market,Green Shop,0,,,,698115402,
654ee00027cf607b0a22d914,durell_market,HEILI FUNDATION,0,,,,+237677106233,
654ee00027cf607b0a22d915,durell_market,Charnelle,0, Bonamoussadi, Douala, Yaoundé,677968910, Cameroun 
654ee00027cf607b0a22d916,durell_market,FlashLine & Facilitator,0, Yaoundé Efoulan, Yaoundé, - options disponibles -,237658790900, Cameroun 
654ee00027cf607b0a22d917,durell_market,VENTE LINGERIE ET AUTRES,0, oyomabang, Yaoundé, Cameroun ,672784747,
654ee00027cf607b0a22d918,durell_market,Benshop,0, 209, Mohammedia, Mohammedia,0661550421, Maroc 
654ee00027cf607b0a22d919,durell_market,M'tima,0,,,,0693.61.00.21,
654ee00027cf607b0a22d91a,durell_market,The Big Data 237,0, Ndobo Bonaberie, Douala, Littoral,655650755, Cameroun 
654ee00027cf607b0a22d91b,durell_market,A33-Ndobo,0,,,,690302856,
654ee00027cf607b0a22d91c,durell_market,Christa shop,0, 237699888618, Yaoundé, Centre,670294745, Cameroun 
654ee00027cf607b0a22d91d,durell_market,TRACK MY CAR,0, Total Ngousso, Yaoundé, CENTRE,650535251, Cameroun 
654ee00027cf607b0a22d91e,durell_market,YVAN’s STORE,0, Biyem-Assi, YAOUNDE, CENTRE,692991509, Cameroun 
654ee00027cf607b0a22d91f,durell_market,Ets SONG & Fils,0, Fougerolles, Yaoundé, Yaoundé,+237698076360, Cameroun 
654ee00027cf607b0a22d920,durell_market,Metch'Care Beauty,0,,,,+237679801809,
654ee00027cf607b0a22d921,durell_market,NTBY SERVICES & TRADE,0,,,,673463885,
654ee00027cf607b0a22d922,durell_market,Ets TEF,0, Cite verte sud, Yaounde, Cameroun ,+237, Cameroun 
654ee00027cf607b0a22d923,durell_market,Alain Giresse,0, Japoma, Douala, Littoral,696489121, Cameroun 
654ee00027cf607b0a22d924,durell_market,Nolem Cosmétique Paris,0, Douala, Littoral, Cameroun ,+237695069681,
654ee00027cf607b0a22d925,durell_market,The London gift shop SARL,0, Douala, Littoral, Cameroun ,678129565,
654ee00027cf607b0a22d926,durell_market,Apple week,0, pk16, douala, littoral,697808432, Cameroun 
654ee00027cf607b0a22d927,durell_market,shoping time,0,,,,677327018,
654ee00027cf607b0a22d928,durell_market,babidy,0, Douala, Littoral, Cameroun ,680173295,
654ee00027cf607b0a22d929,durell_market,Merry Shop,0,,,,+22968970796,
654ee00027cf607b0a22d92a,durell_market,IBM Luxury,0, Carrefour messassi, Yaoundé, Centre,691244165, Cameroun 
654ee00027cf607b0a22d92b,durell_market,S jewelries,0,,,,655674888,
654ee00027cf607b0a22d92c,durell_market,Alfred Lexus shop,0, Ekoumdoum, Yaoundé, Centre,694480986, Cameroun 
654ee00027cf607b0a22d92d,durell_market,Engel shop,0,,,,695068780,
654ee00027cf607b0a22d92e,durell_market,Personnel,0, Cameroun ,,,698286864,
654ee00027cf607b0a22d92f,durell_market,ENOélectronique,0, Petit coin ok 11, Douala, Douala,691797707, Cameroun 
654ee00027cf607b0a22d930,durell_market,Chris shop,0,,,,659192257,
654ee00027cf607b0a22d931,durell_market,Leconnu auto,0,,,,671753077,
654ee00027cf607b0a22d932,durell_market,vip store,0,,,,657775796,
654ee00027cf607b0a22d933,durell_market,Fraise noir,0,,,,+237674231194,
654ee00027cf607b0a22d934,durell_market,Fraise noir,0, Douala, Littoral, Cameroun ,+237674231194,
654ee00027cf607b0a22d935,durell_market,AFConsulting Group,0,,,,+237682362565,
654ee00027cf607b0a22d936,durell_market,Jacques Eric Mevah Eko'ola,0, Chapelle Jouvence Rue 7.628, Yaoundé, centre,676078789, Cameroun 
654ee00027cf607b0a22d937,durell_market,MallShop,0, Logpom carrefour express, Douala, Littoral,+237693128048, Cameroun 
654ee00027cf607b0a22d938,durell_market,Molarbusness,0,,,,694099286,
654ee00027cf607b0a22d939,durell_market,Teashop,0,,,,+237676054096,
654ee00027cf607b0a22d93a,durell_market,YourStore,0, Rue de l'indépendance, Littoral, Cameroun ,697189732,
654ee00027cf607b0a22d93b,durell_market,Bertha Business,0, Lemba, Congo-Kinshasa, Congo (Kinshasa) ,+243852143674,
654ee00027cf607b0a22d93c,durell_market,INGRIDSHOP,0,,,,670266784,
654ee00027cf607b0a22d93d,durell_market,Shop diamond,0, Douala, Littoral, Cameroun ,+237656815988,
654ee00027cf607b0a22d93e,durell_market,Modern Lookz,0,,,,+237656801096,
654ee00027cf607b0a22d93f,durell_market,The boncoin shop,0,,,,697002659,
654ee00027cf607b0a22d940,durell_market,Africa shop,0, Littoral, Cameroun ,,6,
654ee00027cf607b0a22d941,durell_market,The art of feeling good,0, Douala, Cameroun ,,+237697930313,
654ee00027cf607b0a22d942,durell_market,Bob bazard,0, Banda, Yaoundé, Centre,694921551, Cameroun 
654ee00027cf607b0a22d943,durell_market,Fabrice,0,,,,674716972,
654ee00027cf607b0a22d944,durell_market,FASTONLINEMARKET,0, Rue 5496 YAOUNDE 5, Yaoundé, AFRIQUE CENTRAL,+237697345683, Cameroun 
654ee00027cf607b0a22d945,durell_market,Montsion,0,,,,695664823,
654ee00027cf607b0a22d946,durell_market,Nkébusiness,0, Yaoundé, Centre, Cameroun ,695883187,
654ee00027cf607b0a22d947,durell_market,Hugues service,0,,,,237678464207,
654ee00027cf607b0a22d948,durell_market,Makon,0, Douala, Cameroun ,,681339857,
654ee00027cf607b0a22d949,durell_market,Gigastore,0, kpokolota, Bertoua, Est,659263961, Cameroun 
654ee00027cf607b0a22d94a,durell_market,Christelle MISSOUNGA,0, Douala pk11 mbengue city, Douala, Littoral,696503498, Cameroun 
654ee00027cf607b0a22d94b,durell_market,Les délices de Dolly,0, Simbock, Yaoundé, Centre,655940290, Cameroun 
654ee00027cf607b0a22d94c,durell_market,Ets USM Busness Group,0, 00237655096335, Yaoundé, Centre,655096335, Cameroun 
654ee00027cf607b0a22d94d,durell_market,E-BUSINESS WAVES,0,,,,0747022420,
654ee00027cf607b0a22d94e,durell_market,W_ishop,0,,,,682371870,
654ee00027cf607b0a22d94f,durell_market,Leader levis,0,,,,+237682476392,
654ee00027cf607b0a22d950,durell_market,Yvan Auto car,0, 1, Douala, Littoral,+237655681071, Cameroun 
654ee00027cf607b0a22d951,durell_market,Brosnan,0, Douala, Littoral, Cameroun ,694325922,
654ee00027cf607b0a22d952,durell_market,La gloire glorieuse,0, Yaounde, Centre, Cameroun ,694004633,
654ee00027cf607b0a22d953,durell_market,STARNAM'S,0, Douala, Littoral, Cameroun ,+237692716975,
654ee00027cf607b0a22d954,durell_market,Luc'Shopping online,0, YAOUNDE, Centre, Cameroun ,696717534,
654ee00027cf607b0a22d955,durell_market,Podicam,0,,,,691229025,
654ee00027cf607b0a22d956,durell_market,baba salif,0, togo/lome, Lomé, Maritime,91138504, Togo 
654ee00027cf607b0a22d957,durell_market,Satisfaks,0, Kamkop, Bafoussam, Ouest,694723411, Cameroun 
654ee00027cf607b0a22d958,durell_market,Canal+ veo,0, Avenue Kennedy, Yaoundé, Centre,658239445, Cameroun 
